oid,candid,mjd,fid,magpsf,magpsf_corr,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmagap,sigmagap_corr,ra,dec,rb,alert.magnr,alert.sigmagnr,alert.ssnamenr,alert.sgscore2,alert.zpclrcov,alert.nmatches,alert.ndethist,alert.ypos,alert.elong,alert.aimagerat,alert.nbad,alert.clrcoeff,alert.neargaia,sgscore1,alert.magapbig,alert.seeratio,alert.ssnrms,alert.sgmag3,alert.magzpscirms,alert.sgmag1,alert.distpsnr1,alert.nid,alert.srmag1,alert.distpsnr3,alert.jdstartref,alert.drb,alert.szmag3,alert.pdiffimfilename,alert.jd,alert.tooflag,alert.srmag3,alert.ssmagnr,alert.ncovhist,alert.dsnrms,alert.dsdiff,alert.bimagerat,alert.magdiff,alert.sgmag2,alert.drbversion,alert.magzpsciunc,alert.zpmed,alert.maggaiabright,alert.distnr,alert.szmag2,alert.aimage,alert.objectidps3,alert.sigmagapbig,alert.sumrat,alert.ssdistnr,alert.simag1,alert.ranr,alert.nneg,alert.classtar,alert.rcid,isdiffpos,alert.magzpsci,alert.simag3,alert.chipsf,alert.jdendref,alert.programid,alert.nmtchps,alert.tblid,alert.scorr,alert.distpsnr2,alert.chinr,alert.sharpnr,alert.neargaiabright,alert.rbversion,alert.decnr,alert.bimage,alert.jdstarthist,alert.magfromlim,alert.clrmed,alert.candid,alert.diffmaglim,alert.jdendhist,alert.field,alert.exptime,alert.szmag1,alert.objectidps1,alert.objectidps2,alert.fwhm,alert.srmag2,alert.sky,alert.programpi,alert.simag2,alert.rfid,alert.xpos,alert.mindtoedge,alert.clrrms,alert.nframesref,alert.sgscore3,alert.clrcounc,alert.maggaia,alert.pid,alert.sigmagref,alert.magref,alert.parent_candid
ZTF18aaetcby,1184159742115010007,58938.16015625,2,17.62274932861328,14.72262191772461,17.99049949645996,14.701254844665527,0.10070314258337021,0.015547246672213078,0.07069999724626541,0.014050397090613842,114.00149536132812,25.88832664489746,0.8399999737739563,14.649999618530273,0.013000000268220901,null,0.5,-4.439999884198187e-06,1611.0,11,601.2745971679688,1.058432936668396,0.3420600891113281,0,0.09436099976301193,0.205424964427948,0.9991670250892639,18.009199142456055,1.4112446308135986,56.762176513671875,20.22439956665039,0.03922300040721893,14.982399940490723,0.20691345632076263,1184,14.674699783325195,13.440720558166504,2458154.75,0.9909915328025818,19.631399154663086,ztf_20200330158634_000615_zr_c06_o_q2_scimrefdiffimg.fits,2458938.75,0,19.83930015563965,-999.0,1263,24.188247680664062,-32.57392883300781,0.32317596673965454,0.36774998903274536,-999.0,d6_m7,3.4080999284924474e-06,26.288000106811523,13.665160179138184,0.3023989796638489,18.65130043029785,0.796999990940094,1.3906113684989542e+17,0.0843999981880188,1.0,-999.0,14.570699691772461,114.00142669677734,3,0.9959999918937683,21,-1,26.22974967956543,19.709999084472656,6.152341842651367,2458369.0,1,10,7,7.4925947189331055,3.2121143341064453,0.6959999799728394,-0.0010000000474974513,76.5012435913086,t17_f5_c3,25.88838768005371,0.753000020980835,2458107.75,1.8485255241394043,0.5609999895095825,1.184159729463591e+18,19.839025497436523,2458938.75,615,30.0,14.574799537658691,1.3906113684989542e+17,1.3906113684989542e+17,2.3299999237060547,21.11210060119629,0.23877449333667755,Kulkarni,-999.0,615120221,2375.364501953125,601.2745971679688,0.2778880000114441,15,0.9943749904632568,6.8395997914194595e-06,14.60641098022461,1184159760384.0,,,
ZTF18aaetcby,681394352115015027,58435.39453125,2,17.875791549682617,14.595735549926758,18.408899307250977,14.616469383239746,0.15467102825641632,0.014483772218227386,0.09449999779462814,0.012928120791912079,114.00151062011719,25.888591766357422,0.5633333325386047,14.649999618530273,0.013000000268220901,null,0.5,,,1,626.7387084960938,1.1097972393035889,0.29404112696647644,0,,,0.9991670250892639,18.314800262451172,2.0,,-999.0,,14.982399940490723,0.8962150812149048,681,14.674699783325195,13.013646125793457,2458154.75,,-999.0,ztf_20181113394352_000615_zr_c06_o_q2_scimrefdiffimg.fits,2458436.0,0,22.181900024414062,-999.0,121,,,0.26495030522346497,0.5331079959869385,-999.0,,,,,0.7745725512504578,18.65130043029785,0.6570000052452087,1.390711441236951e+17,0.09950000047683716,1.0,-999.0,14.570699691772461,114.00142669677734,3,0.7409999966621399,21,1,,20.947399139404297,2.9905381202697754,2458369.0,1,10,27,9.595030784606934,3.7261369228363037,0.6959999799728394,-0.0010000000474974513,,,25.88838768005371,0.5920000076293945,2458436.0,1.3138372898101807,,,19.722736358642578,2458436.0,615,,14.574799537658691,1.3906113684989542e+17,1.3906113684989542e+17,2.2343811988830566,21.11210060119629,-0.29233041405677795,Kulkarni,-999.0,615120221,2300.285400390625,626.7387084960938,,15,0.007499999832361937,,,681394372608.0,0.013000000268220901,14.649999618530273,-1000.0
