oid,candid,mjd,fid,magpsf,magpsf_corr,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmagap,sigmagap_corr,ra,dec,rb,alert.parent_candid,alert.sgmag1,alert.simag1,alert.magnr,alert.sigmagref,alert.ranr,alert.jdstartref,alert.sigmagapbig,alert.tooflag,alert.jdendref,alert.distpsnr3,alert.nmtchps,alert.sumrat,alert.elong,alert.sgmag3,alert.simag2,alert.objectidps3,alert.field,alert.nid,alert.classtar,alert.srmag3,alert.programpi,alert.decnr,alert.sgmag2,alert.ssdistnr,alert.sharpnr,alert.fwhm,alert.bimage,alert.chipsf,alert.aimagerat,alert.objectidps2,alert.ssnamenr,alert.distpsnr1,alert.rcid,alert.nneg,alert.sgscore2,alert.magdiff,alert.szmag3,alert.jdstarthist,alert.nbad,alert.diffmaglim,sgscore1,alert.pid,alert.jdendhist,alert.srmag1,alert.szmag1,alert.magfromlim,alert.rfid,alert.chinr,alert.distnr,alert.distpsnr2,alert.objectidps1,alert.ssmagnr,alert.sgscore3,alert.xpos,alert.szmag2,alert.mindtoedge,alert.srmag2,isdiffpos,alert.nframesref,alert.magapbig,alert.tblid,alert.sky,alert.bimagerat,alert.magref,alert.pdiffimfilename,alert.simag3,alert.programid,alert.scorr,alert.jd,alert.aimage,alert.ncovhist,alert.ypos,alert.ndethist,alert.seeratio,alert.sigmagnr,alert.zpclrcov,alert.nmatches,alert.clrcoeff,alert.neargaia,alert.ssnrms,alert.magzpscirms,alert.drb,alert.dsnrms,alert.dsdiff,alert.drbversion,alert.magzpsciunc,alert.zpmed,alert.maggaiabright,alert.magzpsci,alert.neargaiabright,alert.rbversion,alert.clrmed,alert.candid,alert.exptime,alert.clrrms,alert.clrcounc,alert.maggaia
ZTF18acdrldt,673370842415015055,58427.37109375,1,16.53270721435547,13.082765579223633,16.506900787353516,13.081677436828613,0.0712888315320015,0.010033373720943928,0.0333000011742115,0.009678278118371964,113.48907470703125,25.544410705566406,0.653333306312561,-1000.0,13.288000106811523,12.663000106811523,13.128999710083008,0.009999999776482582,113.48904418945312,2458166.75,0.032499998807907104,0,2458427.0,23.53958511352539,7,1.0,1.0388199090957642,21.581100463867188,-999.0,1.3866113795568435e+17,615,673,0.9390000104904175,20.875499725341797,Kulkarni,25.54445457458496,-999.0,-999.0,-0.012000000104308128,2.5023767948150635,0.6439999938011169,4.002686977386475,0.2673458158969879,1.3865113068188467e+17,null,0.09238214045763016,24,0,0.5,-0.025807999074459076,20.322999954223633,2458427.75,0,19.36333465576172,0.9722920060157776,673370865664.0,2458427.75,12.838000297546387,12.588000297546387,2.8564343452453613,615120124,0.24899999797344208,0.17731168866157532,5.8576836585998535,1.3865113068188467e+17,-999.0,0.949167013168335,431.3818054199219,-999.0,431.3818054199219,-999.0,1,15,16.406299591064453,55,-0.2704291045665741,0.25735533237457275,13.128999710083008,ztf_20181105370833_000615_zg_c07_o_q1_scimrefdiffimg.fits,20.51409912109375,1,13.071646690368652,2458427.75,0.6690000295639038,102,1816.7425537109375,1,2.0,0.009999999776482582,,,,,,,,,,,,,,,,,,,,,,
ZTF18acdrldt,681504592415015083,58435.50390625,2,15.134942054748535,12.575965881347656,15.671799659729004,12.616841316223145,0.06797786056995392,0.01421560999006033,0.014999999664723873,0.013190980069339275,113.48918151855469,25.544538497924805,0.6066666841506958,-1000.0,13.288000106811523,12.663000106811523,12.684000015258789,0.014000000432133675,113.48902893066406,2458154.75,0.015599999576807022,0,2458369.0,22.970779418945312,8,1.0,1.0962626934051514,21.581100463867188,-999.0,1.3866113795568435e+17,615,681,0.9950000047683716,20.875499725341797,Kulkarni,25.54448890686035,-999.0,-999.0,0.01600000075995922,2.4137346744537354,0.8830000162124634,40.46527862548828,0.401038259267807,1.3865113068188467e+17,null,0.5553891658782959,24,0,0.5,0.5368580222129822,20.322999954223633,2458427.75,0,19.61505889892578,0.9722920060157776,681504604160.0,2458436.0,12.838000297546387,12.588000297546387,3.943258762359619,615120224,0.7580000162124634,0.5221748352050781,5.888967037200928,1.3865113068188467e+17,-999.0,0.949167013168335,426.80609130859375,-999.0,426.80609130859375,-999.0,1,15,15.662599563598633,83,-1.0184340476989746,0.3658231496810913,12.684000015258789,ztf_20181113504549_000615_zr_c07_o_q1_scimrefdiffimg.fits,20.51409912109375,1,7.711961269378662,2458436.0,0.9679999947547913,112,1877.9036865234375,3,2.0,0.014000000432133675,,,,,,,,,,,,,,,,,,,,,,
ZTF18acdrldt,688325412415015155,58442.32421875,2,13.31592082977295,12.202046394348145,13.36870002746582,12.220672607421875,0.014221623539924622,0.01032743975520134,0.033399999141693115,0.014767874963581562,113.48906707763672,25.544418334960938,0.6299999952316284,-1000.0,13.288000106811523,12.663000106811523,12.684000015258789,0.014000000432133675,113.48902893066406,2458154.75,0.04179999977350235,0,2458369.0,23.530351638793945,7,1.0,1.0962963104248047,21.581100463867188,-999.0,1.3866113795568435e+17,615,688,1.0,20.875499725341797,Kulkarni,25.54448890686035,-999.0,-999.0,0.01600000075995922,1.3521679639816284,0.675000011920929,20.0439395904541,0.5472692847251892,1.3865113068188467e+17,null,0.06332989782094955,24,0,0.5,0.052779000252485275,20.322999954223633,2458427.75,0,15.970160484313965,0.9722920060157776,688325394432.0,2458442.75,12.838000297546387,12.588000297546387,2.6014606952667236,615120224,0.7580000162124634,0.29196831583976746,5.828876972198486,1.3865113068188467e+17,-999.0,0.949167013168335,429.8788146972656,-999.0,429.8788146972656,-999.0,1,15,13.351200103759766,155,2.220755100250244,0.4991983473300934,12.684000015258789,ztf_20181120325417_000615_zr_c07_o_q1_scimrefdiffimg.fits,20.51409912109375,1,6.514463424682617,2458442.75,0.7400000095367432,123,1844.14208984375,4,2.0,0.014000000432133675,,,,,,,,,,,,,,,,,,,,,,
ZTF18acdrldt,726435622415015051,58480.4375,2,15.840203285217285,12.626238822937012,15.847100257873535,12.626594543457031,0.055664870887994766,0.013584330677986145,0.018200000748038292,0.013312052935361862,113.48910522460938,25.54437828063965,0.5699999928474426,-1000.0,13.288000106811523,12.663000106811523,12.684000015258789,0.014000000432133675,113.48902893066406,2458154.75,0.01889999955892563,0,2458369.0,23.595853805541992,7,1.0,1.193939447402954,21.581100463867188,-999.0,1.3866113795568435e+17,615,726,0.996999979019165,20.875499725341797,Kulkarni,25.54448890686035,-999.0,-999.0,0.01600000075995922,1.5286470651626587,0.4950000047683716,50.30965805053711,0.38661640882492065,1.3865113068188467e+17,null,0.24332775175571442,24,1,0.5,0.006897000130265951,20.322999954223633,2458427.75,0,19.980609893798828,0.9722920060157776,726435627008.0,2458481.0,12.838000297546387,12.588000297546387,4.133509159088135,615120224,0.7580000162124634,0.4508054852485657,6.004379749298096,1.3865113068188467e+17,-999.0,0.949167013168335,415.32220458984375,-999.0,415.32220458984375,-999.0,1,15,15.834699630737305,51,-0.06974983215332031,0.3238157629966736,12.684000015258789,ztf_20181228435590_000615_zr_c07_o_q1_scimrefdiffimg.fits,20.51409912109375,1,37.1341667175293,2458481.0,0.5910000205039978,143,1882.7432861328125,5,2.0,0.014000000432133675,,,,,,,,,,,,,,,,,,,,,,
