oid,candid,mjd,fid,magpsf,magpsf_corr,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmagap,sigmagap_corr,ra,dec,rb,alert.magnr,alert.sigmagnr,alert.ssnamenr,alert.sgscore2,alert.zpclrcov,alert.nmatches,alert.ndethist,alert.ypos,alert.elong,alert.aimagerat,alert.nbad,alert.clrcoeff,alert.neargaia,sgscore1,alert.magapbig,alert.seeratio,alert.ssnrms,alert.sgmag3,alert.magzpscirms,alert.sgmag1,alert.distpsnr1,alert.nid,alert.srmag1,alert.distpsnr3,alert.jdstartref,alert.drb,alert.szmag3,alert.pdiffimfilename,alert.jd,alert.tooflag,alert.srmag3,alert.ssmagnr,alert.ncovhist,alert.dsnrms,alert.dsdiff,alert.bimagerat,alert.magdiff,alert.sgmag2,alert.drbversion,alert.magzpsciunc,alert.zpmed,alert.maggaiabright,alert.distnr,alert.szmag2,alert.aimage,alert.objectidps3,alert.sigmagapbig,alert.sumrat,alert.ssdistnr,alert.simag1,alert.ranr,alert.nneg,alert.classtar,alert.rcid,isdiffpos,alert.magzpsci,alert.simag3,alert.chipsf,alert.jdendref,alert.programid,alert.nmtchps,alert.tblid,alert.scorr,alert.distpsnr2,alert.chinr,alert.sharpnr,alert.neargaiabright,alert.rbversion,alert.decnr,alert.bimage,alert.jdstarthist,alert.magfromlim,alert.clrmed,alert.candid,alert.diffmaglim,alert.jdendhist,alert.field,alert.exptime,alert.szmag1,alert.objectidps1,alert.objectidps2,alert.fwhm,alert.srmag2,alert.sky,alert.programpi,alert.simag2,alert.rfid,alert.xpos,alert.mindtoedge,alert.clrrms,alert.nframesref,alert.sgscore3,alert.clrcounc,alert.maggaia,alert.pid,alert.fid,alert.ra,alert.dec,alert.magpsf,alert.sigmapsf,alert.magap,alert.sigmagap,alert.rb,alert.magpsf_corr,alert.sigmapsf_corr,alert.magap_corr,alert.sigmagap_corr,alert.magref,alert.parent_candid,alert.sigmagref
ZTF17aadfkuj,854174762815010007,58608.17578125,1,19.049467086791992,17.368465423583984,19.110300064086914,17.38111686706543,0.15259476006031036,0.03402071073651314,0.14270000159740448,0.03081578016281128,111.31983947753906,25.775806427001953,0.7628571391105652,17.628000259399414,0.013000000268220901,null,0.0008333330042660236,,,92,840.4683227539062,1.07845938205719,0.2930232584476471,0,,,1.0,19.229700088500977,1.039101004600525,,-999.0,,17.427600860595703,0.23147572576999664,854,17.117900848388672,10.886053085327148,2458166.75,,20.333799362182617,ztf_20190505174757_000615_zg_c08_o_q1_scimrefdiffimg.fits,2458608.75,0,21.5408992767334,-999.0,222,,,0.27170541882514954,0.060832999646663666,-999.0,,,,,0.1459115594625473,20.798200607299805,0.7559999823570251,1.3893111100997632e+17,0.20229999721050262,0.9754815101623535,-999.0,17.11949920654297,111.31986999511719,5,0.9769999980926514,28,-1,,20.926599502563477,2.8422369956970215,2458427.0,1,17,7,14.670555114746094,8.212431907653809,0.46000000834465027,-0.013000000268220901,,,25.775775909423828,0.7009999752044678,2458042.0,1.0425419807434082,,,20.152841567993164,2458608.75,615,,17.060400009155273,1.3893111100997632e+17,1.3893111100997632e+17,2.5799999237060547,21.98740005493164,0.13039089739322662,Kulkarni,21.28059959411621,615120128,780.4522094726562,780.4522094726562,,15,0.9348539710044861,,,854174793728.0,,,,,,,,,,,,,17.628000259399414,-1000.0,0.013000000268220901
ZTF17aadfkuj,1012464932815010007,58766.46484375,1,19.632455825805664,17.4688777923584,19.968599319458008,17.509021759033203,0.15089844167232513,0.02343558333814144,0.21819999814033508,0.02546870894730091,111.31986236572266,25.77579689025879,0.9371428489685059,17.628000259399414,0.013000000268220901,null,0.0008333330042660236,,,149,835.8773803710938,1.0289016962051392,0.26646706461906433,0,,,1.0,19.793100357055664,0.9885082244873047,,-999.0,,17.427600860595703,0.16666826605796814,1012,17.117900848388672,10.878284454345703,2458166.75,,20.333799362182617,ztf_20191010464919_000615_zg_c08_o_q1_scimrefdiffimg.fits,2458767.0,0,21.5408992767334,-999.0,328,,,0.2589820325374603,0.3361450135707855,-999.0,,,,,0.08186592161655426,20.798200607299805,0.8899999856948853,1.3893111100997632e+17,0.2337999939918518,1.0,-999.0,17.11949920654297,111.31986999511719,3,0.7570000290870667,28,-1,,20.926599502563477,1.2554967403411865,2458427.0,1,16,7,8.703365325927734,8.255411148071289,0.46000000834465027,-0.013000000268220901,,,25.775775909423828,0.8650000095367432,2458042.0,0.3858591914176941,,,20.354459762573242,2458767.0,615,,17.060400009155273,1.3893111100997632e+17,1.3893111100997632e+17,3.3399999141693115,21.98740005493164,-0.0018838270334526896,Kulkarni,21.28059959411621,615120128,829.4714965820312,829.4714965820312,,15,0.9348539710044861,,,1012464943104.0,,,,,,,,,,,,,17.628000259399414,-1000.0,0.013000000268220901
ZTF17aadfkuj,848184612815015012,58602.18359375,1,19.788896560668945,17.488924026489258,20.079700469970703,17.520038604736328,0.1546759009361267,0.021832061931490898,0.26260000467300415,0.02750159241259098,111.31995391845703,25.775712966918945,0.8185714483261108,17.628000259399414,0.013000000268220901,null,0.0008333330042660236,,,88,919.3441772460938,1.083535075187683,0.3537549376487732,0,,,1.0,20.128999710083008,1.1472649574279785,,-999.0,,17.427600860595703,0.28348642587661743,848,17.117900848388672,11.036613464355469,2458166.75,,20.333799362182617,ztf_20190429184618_000615_zg_c08_o_q1_scimrefdiffimg.fits,2458602.75,0,21.5408992767334,-999.0,218,,,0.32648220658302307,0.2908029854297638,-999.0,,,,,0.35371172428131104,20.798200607299805,0.8949999809265137,1.3893111100997632e+17,0.3449000120162964,1.0,-999.0,17.11949920654297,111.31986999511719,3,0.6970000267028809,28,1,,20.926599502563477,0.9585852026939392,2458427.0,1,17,12,6.43853759765625,8.60608196258545,0.46000000834465027,-0.013000000268220901,,,25.775775909423828,0.8259999752044678,2458042.0,0.33230531215667725,,,20.412004470825195,2458602.75,615,,17.060400009155273,1.3893111100997632e+17,1.3893111100997632e+17,2.5299999713897705,21.98740005493164,0.011882309801876545,Kulkarni,21.28059959411621,615120128,726.8715209960938,726.8715209960938,,15,0.9348539710044861,,,848184606720.0,,,,,,,,,,,,,17.628000259399414,-1000.0,0.013000000268220901
ZTF17aadfkuj,827171952815010004,58581.171875,1,19.17410659790039,17.3937931060791,19.470399856567383,17.445310592651367,0.12266102433204651,0.026004448533058167,0.1687999963760376,0.028356747701764107,111.31988525390625,25.775766372680664,0.741428554058075,17.628000259399414,0.013000000268220901,null,0.0008333330042660236,,,78,931.4860229492188,1.0824916362762451,0.2551587224006653,0,,,1.0,19.41659927368164,1.0101351737976074,,-999.0,,17.427600860595703,0.04626050591468811,827,17.117900848388672,10.95539665222168,2458166.75,,20.333799362182617,ztf_20190408171944_000615_zg_c08_o_q1_scimrefdiffimg.fits,2458581.75,0,21.5408992767334,-999.0,202,,,0.23571428656578064,0.2962940037250519,-999.0,,,,,0.060215532779693604,20.798200607299805,0.6430000066757202,1.3893111100997632e+17,0.20309999585151672,0.959438681602478,-999.0,17.11949920654297,111.31986999511719,4,0.9610000252723694,28,-1,,20.926599502563477,3.1833341121673584,2458427.0,1,17,4,12.395371437072754,8.379932403564453,0.46000000834465027,-0.013000000268220901,,,25.775775909423828,0.593999981880188,2458042.0,0.9326091408729553,,,20.40300941467285,2458581.75,615,,17.060400009155273,1.3893111100997632e+17,1.3893111100997632e+17,2.5199999809265137,21.98740005493164,-0.2880038917064667,Kulkarni,21.28059959411621,615120128,780.1810302734375,780.1810302734375,,15,0.9348539710044861,,,827171930112.0,,,,,,,,,,,,,17.628000259399414,-1000.0,0.013000000268220901
ZTF17aadfkuj,840172652815015002,58594.171875,1,19.724979400634766,17.481037139892578,19.54509925842285,17.4565486907959,0.18302391469478607,0.02580270729959011,0.2215999960899353,0.03422106057405472,111.31993103027344,25.77566909790039,0.8657143115997314,17.628000259399414,0.013000000268220901,null,0.0008333330042660236,,,80,925.5731201171875,1.1134289503097534,0.6059561371803284,0,,,1.0,19.655399322509766,2.0,,-999.0,,17.427600860595703,0.34194129705429077,840,17.117900848388672,11.215120315551758,2458166.75,,20.333799362182617,ztf_20190421172616_000615_zg_c08_o_q1_scimrefdiffimg.fits,2458594.75,0,21.5408992767334,-999.0,209,,,0.54422527551651,-0.17987899482250214,-999.0,,,,,0.4210711419582367,20.798200607299805,0.8539999723434448,1.3893111100997632e+17,0.31130000948905945,0.9890213012695312,-999.0,17.11949920654297,111.31986999511719,4,0.3790000081062317,28,1,,20.926599502563477,1.4121613502502441,2458427.0,1,17,2,6.6927900314331055,8.745820999145508,0.46000000834465027,-0.013000000268220901,,,25.775775909423828,0.7670000195503235,2458042.0,0.5126349329948425,,,20.057735443115234,2458594.75,615,,17.060400009155273,1.3893111100997632e+17,1.3893111100997632e+17,1.409342885017395,21.98740005493164,0.32826629281044006,Kulkarni,21.28059959411621,615120128,768.30029296875,768.30029296875,,15,0.9348539710044861,,,840172634112.0,,,,,,,,,,,,,17.628000259399414,-1000.0,0.013000000268220901
ZTF17aadfkuj,720292732815015014,58474.29296875,2,18.65363121032715,16.996051788330078,18.54829978942871,16.9722843170166,0.12122214585542679,0.029506860300898552,0.20810000598430634,0.05044655501842499,111.31991577148438,25.775741577148438,0.7366666793823242,17.262001037597656,0.017000000923871994,null,0.0008333330042660236,,,61,933.8748168945312,1.2975517511367798,0.29319149255752563,0,,,1.0,18.62820053100586,1.102048635482788,,-999.0,,17.427600860595703,0.13641074299812317,720,17.117900848388672,10.984846115112305,2458154.75,,20.333799362182617,ztf_20181222292234_000615_zr_c08_o_q1_scimrefdiffimg.fits,2458474.75,0,21.5408992767334,-999.0,163,,,0.225957453250885,-0.10533100366592407,-999.0,,,,,0.25625133514404297,20.798200607299805,0.6890000104904175,1.3893111100997632e+17,0.287200003862381,0.9780085682868958,-999.0,17.11949920654297,111.31986999511719,5,0.699999988079071,28,1,,20.926599502563477,2.124661445617676,2458243.75,1,17,14,7.5194091796875,8.48200511932373,0.8090000152587891,-0.0020000000949949026,,,25.775800704956055,0.531000018119812,2458042.0,0.6432732939720154,,,19.191574096679688,2458474.75,615,,17.060400009155273,1.3893111100997632e+17,1.3893111100997632e+17,2.3499999046325684,21.98740005493164,-0.604384183883667,Kulkarni,21.28059959411621,615120228,748.0598754882812,748.0598754882812,,15,0.9348539710044861,,,720292741120.0,,,,,,,,,,,,,17.262001037597656,-1000.0,0.017000000923871994
ZTF17aadfkuj,1039504512815015002,58793.50390625,2,18.810205459594727,17.028202056884766,19.029699325561523,17.067399978637695,0.12482628971338272,0.02779698371887207,0.12770000100135803,0.025318311527371407,111.31985473632812,25.77568817138672,0.7828571200370789,17.262001037597656,0.017000000923871994,null,0.0008333330042660236,,,282,880.9113159179688,1.1865168809890747,0.44591397047042847,0,,,1.0,19.29560089111328,2.0,,-999.0,,17.427600860595703,0.24367991089820862,1039,17.117900848388672,11.24300479888916,2458154.75,,20.333799362182617,ztf_20191106504456_000615_zr_c08_o_q1_scimrefdiffimg.fits,2458794.0,0,21.5408992767334,-999.0,546,,,0.3758176565170288,0.21949400007724762,-999.0,,,,,0.40538290143013,20.798200607299805,0.527999997138977,1.3893111100997632e+17,0.20509999990463257,0.902505099773407,-999.0,17.11949920654297,111.31986999511719,6,0.9959999918937683,28,1,,20.926599502563477,7.909446716308594,2458243.75,1,17,2,7.538528919219971,8.639856338500977,0.8090000152587891,-0.0020000000949949026,,,25.775800704956055,0.4449999928474426,2458042.0,1.3298428058624268,,,20.359542846679688,2458794.0,615,,17.060400009155273,1.3893111100997632e+17,1.3893111100997632e+17,1.1840848922729492,21.98740005493164,0.4076724052429199,Kulkarni,21.28059959411621,615120228,834.1138916015625,834.1138916015625,,15,0.9348539710044861,,,1039504506880.0,,,,,,,,,,,,,17.262001037597656,-1000.0,0.017000000923871994
ZTF17aadfkuj,1027494212815015007,58781.49609375,2,18.760496139526367,17.01839256286621,18.939199447631836,17.05202293395996,0.15797311067581177,0.03453342989087105,0.1387999951839447,0.028142714872956276,111.31989288330078,25.77564811706543,0.8600000143051147,17.262001037597656,0.017000000923871994,null,0.0008333330042660236,,,255,873.6165161132812,1.04404878616333,0.37508416175842285,0,,,1.0,18.904399871826172,1.3517308235168457,,-999.0,,17.427600860595703,0.3788515627384186,1027,17.117900848388672,11.331231117248535,2458154.75,,20.333799362182617,ztf_20191025493854_000615_zr_c08_o_q1_scimrefdiffimg.fits,2458782.0,0,21.5408992767334,-999.0,510,,,0.3592592477798462,0.17870299518108368,-999.0,,,,,0.5429010987281799,20.798200607299805,1.1139999628067017,1.3893111100997632e+17,0.17030000686645508,1.0,-999.0,17.11949920654297,111.31986999511719,2,0.6740000247955322,28,1,,20.926599502563477,1.371304988861084,2458243.75,1,17,7,9.826761245727539,8.798372268676758,0.8090000152587891,-0.0020000000949949026,,,25.775800704956055,1.0670000314712524,2458042.0,0.643524169921875,,,19.58272361755371,2458782.0,615,,17.060400009155273,1.3893111100997632e+17,1.3893111100997632e+17,2.9700000286102295,21.98740005493164,-0.6961609125137329,Kulkarni,21.28059959411621,615120228,810.7282104492188,810.7282104492188,,15,0.9348539710044861,,,1027494182912.0,,,,,,,,,,,,,17.262001037597656,-1000.0,0.017000000923871994
ZTF17aadfkuj,1027476492815015004,58781.4765625,1,19.674800872802734,17.47455406188965,19.813100814819336,17.491806030273438,0.22527100145816803,0.031762734055519104,0.20900000631809235,0.027177125215530396,111.31978607177734,25.775728225708008,0.8157140016555786,17.628000259399414,0.013000000268220901,,0.0008333330042660236,,,268,870.7440185546875,1.2774200439453125,0.5766990184783936,0,,,1.0,19.908000946044922,1.7166099548339844,,-999.0,,17.427600860595703,0.23363246023654938,1027,17.117900848388672,11.136629104614258,2458154.75,,20.333799362182617,/ztf/archive/sci/2019/1025/476493/ztf_20191025476493_000615_zg_c08_o_q1_scimrefdiffimg.fits.fz,2458782.0,0,21.5408992767334,,525,,,0.4514560103416443,0.13830900192260742,-999.0,,,,,0.30504798889160156,20.798200607299805,1.187999963760376,1.3893111100997632e+17,0.2865999937057495,1.0,,17.11949920654297,111.31986999511719,2,0.6299999952316284,28,1,,20.926599502563477,1.2208399772644043,2458243.75,1,17,4,8.129329681396484,8.427715301513672,0.46000000834465027,-0.013000000268220901,,,25.775775909423828,0.9300000071525574,2458042.0,0.35748299956321716,,,20.17060089111328,2458788.0,615,,17.060400009155273,1.3893111100997632e+17,1.3893111100997632e+17,2.059999942779541,21.98740005493164,-0.03939700126647949,Kulkarni,21.28059959411621,615120228,828.4860229492188,828.4860229492188,,15,0.9348539710044861,,,1027476488192.0,,,,,,,,,,,,,17.628000259399414,1.0335149541472338e+18,0.013000000268220901
ZTF17aadfkuj,617472122815015016,58371.47265625,2,19.191299438476562,17.092321395874023,19.04789924621582,17.07036590576172,0.11575300246477127,0.022178638726472855,0.1331000030040741,0.02582329884171486,111.31989288330078,25.77570152282715,0.7533329725265503,17.261999130249023,0.017000000923871994,,0.0008333330042660236,,,38,797.5759887695312,1.0442700386047363,0.4417020082473755,0,,,1.0,19.031999588012695,1.3577500581741333,,-999.0,,17.427600860595703,0.048926159739494324,617,17.117900848388672,11.03616714477539,2458154.75,,20.333799362182617,/ztf/archive/sci/2018/0910/472130/ztf_20180910472130_000615_zr_c08_o_q1_scimrefdiffimg.fits.fz,2458372.0,0,21.5408992767334,,116,,,0.4229789972305298,-0.14338800311088562,-999.0,,,,,0.36043500900268555,20.798200607299805,1.0379999876022339,1.3893111100997632e+17,0.1655000001192093,1.0,,17.11949920654297,111.31986999511719,1,0.652999997138977,28,1,,20.926599502563477,1.3788700103759766,2458243.75,1,17,16,7.0107197761535645,8.429981231689453,0.8090000152587891,-0.0020000000949949026,,,25.775800704956055,0.9940000176429749,2458042.0,0.9494339823722839,,,19.997299194335938,2458398.0,615,,17.060400009155273,1.3893111100997632e+17,1.3893111100997632e+17,2.3499999046325684,21.98740005493164,0.08098500221967697,Kulkarni,21.28059959411621,615120228,697.072998046875,697.072998046875,,15,0.9348539710044861,,,617472131072.0,,,,,,,,,,,,,17.262001037597656,6.435297246471782e+17,0.017000000923871994
