oid,candid,mjd,fid,magpsf,magpsf_corr,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmagap,sigmagap_corr,ra,dec,rb,alert.magnr,alert.sigmagnr,alert.ssnamenr,alert.sgscore2,alert.zpclrcov,alert.nmatches,alert.ndethist,alert.ypos,alert.elong,alert.aimagerat,alert.nbad,alert.clrcoeff,alert.neargaia,sgscore1,alert.magapbig,alert.seeratio,alert.ssnrms,alert.sgmag3,alert.magzpscirms,alert.sgmag1,alert.distpsnr1,alert.nid,alert.srmag1,alert.distpsnr3,alert.jdstartref,alert.drb,alert.szmag3,alert.pdiffimfilename,alert.jd,alert.tooflag,alert.srmag3,alert.ssmagnr,alert.ncovhist,alert.dsnrms,alert.dsdiff,alert.bimagerat,alert.magdiff,alert.sgmag2,alert.drbversion,alert.magzpsciunc,alert.zpmed,alert.maggaiabright,alert.distnr,alert.szmag2,alert.aimage,alert.objectidps3,alert.sigmagapbig,alert.sumrat,alert.ssdistnr,alert.simag1,alert.ranr,alert.nneg,alert.classtar,alert.rcid,isdiffpos,alert.magzpsci,alert.simag3,alert.chipsf,alert.jdendref,alert.programid,alert.nmtchps,alert.tblid,alert.scorr,alert.distpsnr2,alert.chinr,alert.sharpnr,alert.neargaiabright,alert.rbversion,alert.decnr,alert.bimage,alert.jdstarthist,alert.magfromlim,alert.clrmed,alert.candid,alert.diffmaglim,alert.jdendhist,alert.field,alert.exptime,alert.szmag1,alert.objectidps1,alert.objectidps2,alert.fwhm,alert.srmag2,alert.sky,alert.programpi,alert.simag2,alert.rfid,alert.xpos,alert.mindtoedge,alert.clrrms,alert.nframesref,alert.sgscore3,alert.clrcounc,alert.maggaia,alert.pid,alert.fid,alert.ra,alert.dec,alert.magpsf,alert.sigmapsf,alert.magap,alert.sigmagap,alert.rb,alert.magpsf_corr,alert.sigmapsf_corr,alert.magap_corr,alert.sigmagap_corr,alert.parent_candid,alert.sigmagref,alert.magref
ZTF17aadgjzo,972488832215015030,58726.48828125,1,15.908683776855469,13.90865421295166,16.085599899291992,13.93484115600586,0.09672016650438309,0.021550145000219345,0.017100000753998756,0.015695305541157722,114.2667236328125,24.4475040435791,0.6057142615318298,14.095999717712402,0.017999999225139618,null,0.5,,,129,2521.2490234375,1.2727272510528564,0.41459226608276367,0,,,0.9981250166893005,16.085800170898438,1.3711062669754028,,-999.0,,14.019399642944336,0.8084481954574585,972,14.104599952697754,9.606472969055176,2458166.75,,20.177799224853516,ztf_20190831488831_000615_zg_c06_o_q3_scimrefdiffimg.fits,2458727.0,0,22.2460994720459,-999.0,261,,,0.32575106620788574,0.1769160032272339,-999.0,,,,,0.8592352867126465,20.902799606323242,0.9660000205039978,1.373411398868009e+17,0.019099999219179153,0.9954059720039368,-999.0,13.844400405883789,114.2664566040039,3,0.6610000133514404,22,1,,20.85059928894043,33.54073715209961,2458427.0,1,12,30,9.155146598815918,9.383285522460938,0.8539999723434448,-0.02800000086426735,,,24.44753074645996,0.7590000033378601,2458042.0,3.671614170074463,,,19.757213592529297,2458727.0,615,,13.999300003051758,1.373311412029358e+17,1.373311412029358e+17,2.3299999237060547,-999.0,0.11362650245428085,Kulkarni,-999.0,615120122,1525.6787109375,559.2509155273438,,15,0.08383329957723618,,,972488835072.0,,,,,,,,,,,,,-1000.0,0.017999999225139618,14.095999717712402
ZTF17aadgjzo,1024535782215015011,58778.53515625,1,16.22732925415039,13.953325271606445,16.14889907836914,13.94335651397705,0.04411008208990097,0.016691967844963074,0.017000000923871994,0.015797356143593788,114.26649475097656,24.447446823120117,0.8857142925262451,14.095999717712402,0.017999999225139618,null,0.08383329957723618,,,148,2585.9228515625,1.027121663093567,0.34631267189979553,0,,,0.9981250166893005,16.128700256347656,1.0722289085388184,,-999.0,,14.019399642944336,0.21843375265598297,1024,14.104599952697754,9.918061256408691,2458166.75,,20.902799606323242,ztf_20191022535787_000615_zg_c06_o_q3_scimrefdiffimg.fits,2458779.0,0,-999.0,-999.0,450,,,0.3371681272983551,-0.07842899858951569,-999.0,,,,,0.3225119411945343,20.177799224853516,1.1740000247955322,1.373311412029358e+17,0.019099999219179153,1.0,-999.0,13.844400405883789,114.2664566040039,0,1.0,22,1,,-999.0,9.213126182556152,2458427.0,1,12,11,31.025039672851562,9.80418586730957,0.8539999723434448,-0.02800000086426735,,,24.44753074645996,1.1430000066757202,2458042.0,3.389408826828003,,,19.53830909729004,2458779.0,615,,13.999300003051758,1.373311412029358e+17,1.373411398868009e+17,3.390000104904175,22.2460994720459,0.15374930202960968,Kulkarni,20.85059928894043,615120122,1520.5423583984375,494.57720947265625,,15,0.5,,,1024535756800.0,,,,,,,,,,,,,-1000.0,0.017999999225139618,14.095999717712402
ZTF17aadgjzo,751238142215015012,58505.23828125,1,17.556907653808594,14.052090644836426,17.58799934387207,14.053306579589844,0.08970554918050766,0.017648424953222275,0.09790000319480896,0.01771286316215992,114.26630401611328,24.44746971130371,0.5942857265472412,14.095999717712402,0.017999999225139618,null,0.08383329957723618,,,44,2670.78662109375,1.0636364221572876,0.43568992614746094,0,,,0.9981250166893005,17.613000869750977,2.0,,-999.0,,14.019399642944336,0.5843273997306824,751,14.104599952697754,10.503012657165527,2458166.75,,20.902799606323242,ztf_20190122238137_000615_zg_c06_o_q3_scimrefdiffimg.fits,2458505.75,0,-999.0,-999.0,141,,,0.40962299704551697,0.031092999503016472,-999.0,,,,,0.5462864637374878,20.177799224853516,0.8190000057220459,1.373311412029358e+17,0.12430000305175781,1.0,-999.0,13.844400405883789,114.2664566040039,2,0.9850000143051147,22,1,,-999.0,2.010162353515625,2458427.0,1,12,12,5.524233818054199,9.762804985046387,0.8539999723434448,-0.02800000086426735,,,24.44753074645996,0.7699999809265137,2458042.0,1.1512775421142578,,,18.739276885986328,2458505.75,615,,13.999300003051758,1.373311412029358e+17,1.373411398868009e+17,1.8797773122787476,22.2460994720459,-2.5157740116119385,Kulkarni,20.85059928894043,615120122,1438.85400390625,409.7134094238281,,15,0.5,,,751238119424.0,,,,,,,,,,,,,-1000.0,0.017999999225139618,14.095999717712402
ZTF17aadgjzo,1027476492215015027,58781.4765625,1,15.651754379272461,13.863658905029297,15.707900047302246,13.874251365661621,0.05516505241394043,0.018003622069954872,0.010099999606609344,0.014792969450354576,114.26634216308594,24.447338104248047,0.7714285850524902,14.095999717712402,0.017999999225139618,null,0.5,,,148,2586.737548828125,1.1222569942474365,0.35919731855392456,0,,,0.9981250166893005,15.683699607849121,1.196931004524231,,-999.0,,14.019399642944336,0.7493410706520081,1027,14.104599952697754,10.222480773925781,2458166.75,,20.177799224853516,ztf_20191025476493_000615_zg_c06_o_q3_scimrefdiffimg.fits,2458782.0,0,22.2460994720459,-999.0,451,,,0.320066899061203,0.05614599958062172,-999.0,,,,,0.7778939008712769,20.902799606323242,1.0740000009536743,1.373411398868009e+17,0.010599999688565731,1.0,-999.0,13.844400405883789,114.2664566040039,0,0.9750000238418579,22,1,,20.85059928894043,39.727455139160156,2458427.0,1,12,27,18.346332550048828,10.174142837524414,0.8539999723434448,-0.02800000086426735,,,24.44753074645996,0.9570000171661377,2458042.0,4.407942771911621,,,20.115842819213867,2458782.0,615,,13.999300003051758,1.373311412029358e+17,1.373311412029358e+17,2.990000009536743,-999.0,-0.3428579866886139,Kulkarni,-999.0,615120122,1514.60888671875,493.76239013671875,,15,0.08383329957723618,,,1027476488192.0,,,,,,,,,,,,,-1000.0,0.017999999225139618,14.095999717712402
ZTF17aadgjzo,1005506652215010010,58759.5078125,2,15.395050048828125,13.608329772949219,15.49899959564209,13.6276216506958,0.0830368921160698,0.02109048143029213,0.008200000040233135,0.01404324546456337,114.26644134521484,24.447553634643555,0.5600000023841858,13.840999603271484,0.017000000923871994,null,0.08383329957723618,,,138,2567.384033203125,1.275390625,0.27787235379219055,0,,,0.9981250166893005,15.492500305175781,1.0477896928787231,,-999.0,,14.019399642944336,0.21163080632686615,1005,14.104599952697754,10.268155097961426,2458154.75,,20.902799606323242,ztf_20191003506644_000615_zr_c06_o_q3_scimrefdiffimg.fits,2458760.0,0,-999.0,-999.0,279,,,0.21787233650684357,0.10395000129938126,-999.0,,,,,0.04585935175418854,20.177799224853516,0.652999997138977,1.373311412029358e+17,0.008899999782443047,0.778352677822113,-999.0,13.844400405883789,114.26644897460938,7,1.0,22,-1,,-999.0,1147.591064453125,2458369.0,1,12,10,6.815941333770752,9.43030071258545,1.0750000476837158,-0.05000000074505806,,,24.447546005249023,0.5120000243186951,2458042.0,4.894251823425293,,,20.393251419067383,2458760.0,615,,13.999300003051758,1.373311412029358e+17,1.373411398868009e+17,2.3499999046325684,22.2460994720459,-0.8048654198646545,Kulkarni,20.85059928894043,615120222,1519.2252197265625,513.1159057617188,,15,0.5,,,1005506658304.0,,,,,,,,,,,,,-1000.0,0.017000000923871994,13.840999603271484
ZTF17aadgjzo,1006497622215015018,58760.49609375,1,16.903982162475586,14.017173767089844,16.806100845336914,14.010024070739746,0.05977803096175194,0.01725498028099537,0.026200000196695328,0.016748815774917603,114.26651000976562,24.447450637817383,0.8485714197158813,14.095999717712402,0.017999999225139618,null,0.08383329957723618,,,140,2573.453369140625,1.0399032831192017,0.36752137541770935,0,,,0.9981250166893005,16.79170036315918,1.2016905546188354,,-999.0,,14.019399642944336,0.23173192143440247,1006,14.104599952697754,9.873604774475098,2458166.75,,20.902799606323242,ztf_20191004497627_000615_zg_c06_o_q3_scimrefdiffimg.fits,2458761.0,0,-999.0,-999.0,280,,,0.3534187972545624,-0.09788200259208679,-999.0,,,,,0.33559247851371765,20.177799224853516,0.8600000143051147,1.373311412029358e+17,0.028200000524520874,1.0,-999.0,13.844400405883789,114.2664566040039,1,0.6990000009536743,22,1,,-999.0,15.139734268188477,2458427.0,1,12,18,7.659196376800537,9.79445743560791,0.8539999723434448,-0.02800000086426735,,,24.44753074645996,0.8270000219345093,2458042.0,3.4852657318115234,,,20.291366577148438,2458761.0,615,,13.999300003051758,1.373311412029358e+17,1.373411398868009e+17,2.3399999141693115,22.2460994720459,0.11983729898929596,Kulkarni,20.85059928894043,615120122,1522.3126220703125,507.04669189453125,,15,0.5,,,1006497628160.0,,,,,,,,,,,,,-1000.0,0.017999999225139618,14.095999717712402
ZTF17aadgjzo,992511372215015005,58746.51171875,1,16.27692413330078,13.959311485290527,16.221399307250977,13.952593803405762,0.05469011142849922,0.017138659954071045,0.019899999722838402,0.015963874757289886,114.26653289794922,24.447553634643555,0.8485714197158813,14.095999717712402,0.017999999225139618,null,0.08383329957723618,,,134,2580.247802734375,1.166037678718567,0.39615383744239807,0,,,0.9981250166893005,16.197900772094727,1.2815792560577393,,-999.0,,14.019399642944336,0.25454381108283997,992,14.104599952697754,10.003384590148926,2458166.75,,20.902799606323242,ztf_20190920511377_000615_zg_c06_o_q3_scimrefdiffimg.fits,2458747.0,0,-999.0,-999.0,271,,,0.33974358439445496,-0.055525001138448715,-999.0,,,,,0.2628568112850189,20.177799224853516,0.9269999861717224,1.373311412029358e+17,0.022700000554323196,0.991466760635376,-999.0,13.844400405883789,114.2664566040039,2,0.9980000257492065,22,1,,-999.0,18.8383731842041,2458427.0,1,12,5,8.715666770935059,9.417226791381836,0.8539999723434448,-0.02800000086426735,,,24.44753074645996,0.7950000166893005,2458042.0,3.363661050796509,,,19.58506202697754,2458747.0,615,,13.999300003051758,1.373311412029358e+17,1.373411398868009e+17,2.3399999141693115,22.2460994720459,0.134723499417305,Kulkarni,20.85059928894043,615120122,1505.06884765625,500.2522888183594,,15,0.5,,,992511393792.0,,,,,,,,,,,,,-1000.0,0.017999999225139618,14.095999717712402
ZTF17aadgjzo,1073302542215010003,58827.30078125,2,16.25811195373535,13.729715347290039,16.320899963378906,13.735674858093262,0.07769589871168137,0.017109204083681107,0.024900000542402267,0.01559913344681263,114.26641082763672,24.44753646850586,0.5628571510314941,13.840999603271484,0.017000000923871994,null,0.08383329957723618,,,410,2578.230712890625,1.280669093132019,0.49441349506378174,0,,,0.9981250166893005,16.316600799560547,2.0,,-999.0,,14.019399642944336,0.2454080432653427,1073,14.104599952697754,10.31766414642334,2458154.75,,20.902799606323242,ztf_20191210302396_000615_zr_c06_o_q3_scimrefdiffimg.fits,2458827.75,0,-999.0,-999.0,708,,,0.3860587179660797,0.06278800219297409,-999.0,,,,,0.13337555527687073,20.177799224853516,0.6890000104904175,1.373311412029358e+17,0.02969999983906746,0.8712771534919739,-999.0,13.844400405883789,114.26644897460938,4,0.4300000071525574,22,-1,,-999.0,197.98907470703125,2458369.0,1,12,3,5.25987434387207,9.493894577026367,1.0750000476837158,-0.05000000074505806,,,24.447546005249023,0.5379999876022339,2458042.0,3.092316150665283,,,19.41321563720703,2458827.75,615,,13.999300003051758,1.373311412029358e+17,1.373411398868009e+17,1.3935704231262207,22.2460994720459,0.5482019186019897,Kulkarni,20.85059928894043,615120222,1456.975830078125,502.269287109375,,15,0.5,,,1073302536192.0,,,,,,,,,,,,,-1000.0,0.017000000923871994,13.840999603271484
ZTF17aadgjzo,1005473792215010041,58759.47265625,1,15.347967147827148,13.798144340515137,15.410300254821777,13.812776565551758,0.030514448881149292,0.015517058782279491,0.007000000216066837,0.013959857635200024,114.26643371582031,24.44750213623047,0.8371428847312927,14.095999717712402,0.017999999225139618,null,0.08383329957723618,,,138,2647.279296875,1.0105262994766235,0.13793103396892548,0,,,0.9981250166893005,15.396300315856934,0.3814426064491272,,-999.0,,14.019399642944336,0.1370963156223297,1005,14.104599952697754,10.18157958984375,2458166.75,,20.902799606323242,ztf_20191003473796_000615_zg_c06_o_q3_scimrefdiffimg.fits,2458760.0,0,-999.0,-999.0,278,,,0.1364942491054535,0.06233299896121025,-999.0,,,,,0.13450081646442413,20.177799224853516,0.9599999785423279,1.373311412029358e+17,0.007499999832361937,1.0,-999.0,13.844400405883789,114.2664566040039,0,0.9900000095367432,22,-1,,-999.0,82.4458999633789,2458427.0,1,12,41,29.795747756958008,9.617414474487305,0.8539999723434448,-0.02800000086426735,,,24.44753074645996,0.949999988079071,2458042.0,4.981482982635498,,,20.391782760620117,2458760.0,615,,13.999300003051758,1.373311412029358e+17,1.373411398868009e+17,6.960000038146973,22.2460994720459,-0.05940264090895653,Kulkarni,20.85059928894043,615120122,1517.78076171875,433.220703125,,15,0.5,,,1005473824768.0,,,,,,,,,,,,,-1000.0,0.017999999225139618,14.095999717712402
ZTF17aadgjzo,1013433112215015004,58767.43359375,1,17.062013626098633,14.027522087097168,16.867399215698242,14.014571189880371,0.06479433178901672,0.017357641831040382,0.040699999779462814,0.01695636659860611,114.26648712158203,24.4473934173584,0.7742857336997986,14.095999717712402,0.017999999225139618,null,0.5,,,143,2547.0400390625,1.0846432447433472,0.4631192982196808,0,,,0.9981250166893005,16.811599731445312,2.0,,-999.0,,14.019399642944336,0.4048160910606384,1013,14.104599952697754,9.998602867126465,2458166.75,,20.177799224853516,ztf_20191011433113_000615_zg_c06_o_q3_scimrefdiffimg.fits,2458768.0,0,22.2460994720459,-999.0,284,,,0.4269784390926361,-0.1946129947900772,-999.0,,,,,0.5167558193206787,20.902799606323242,0.8970000147819519,1.373411398868009e+17,0.04619999974966049,1.0,-999.0,13.844400405883789,114.2664566040039,0,0.9879999756813049,22,1,,20.85059928894043,2.2516238689422607,2458427.0,1,12,4,7.384349346160889,9.857622146606445,0.8539999723434448,-0.02800000086426735,,,24.44753074645996,0.8270000219345093,2458042.0,2.201054096221924,,,19.06845474243164,2458768.0,615,,13.999300003051758,1.373311412029358e+17,1.373311412029358e+17,1.9368659257888794,-999.0,-0.4441174864768982,Kulkarni,-999.0,615120122,1475.7718505859375,533.4600219726562,,15,0.08383329957723618,,,1013433106432.0,,,,,,,,,,,,,-1000.0,0.017999999225139618,14.095999717712402
