oid,candid,mjd,fid,magpsf,magpsf_corr,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmagap,sigmagap_corr,ra,dec,rb,alert.magnr,alert.sigmagnr,alert.ssnamenr,alert.sgscore2,alert.zpclrcov,alert.nmatches,alert.ndethist,alert.ypos,alert.elong,alert.aimagerat,alert.nbad,alert.clrcoeff,alert.neargaia,sgscore1,alert.magapbig,alert.seeratio,alert.ssnrms,alert.sgmag3,alert.magzpscirms,alert.sgmag1,alert.distpsnr1,alert.nid,alert.srmag1,alert.distpsnr3,alert.jdstartref,alert.drb,alert.szmag3,alert.pdiffimfilename,alert.jd,alert.tooflag,alert.srmag3,alert.ssmagnr,alert.ncovhist,alert.dsnrms,alert.dsdiff,alert.bimagerat,alert.magdiff,alert.sgmag2,alert.drbversion,alert.magzpsciunc,alert.zpmed,alert.maggaiabright,alert.distnr,alert.szmag2,alert.aimage,alert.objectidps3,alert.sigmagapbig,alert.sumrat,alert.ssdistnr,alert.simag1,alert.ranr,alert.nneg,alert.classtar,alert.rcid,isdiffpos,alert.magzpsci,alert.simag3,alert.chipsf,alert.jdendref,alert.programid,alert.nmtchps,alert.tblid,alert.scorr,alert.distpsnr2,alert.chinr,alert.sharpnr,alert.neargaiabright,alert.rbversion,alert.decnr,alert.bimage,alert.jdstarthist,alert.magfromlim,alert.clrmed,alert.candid,alert.diffmaglim,alert.jdendhist,alert.field,alert.exptime,alert.szmag1,alert.objectidps1,alert.objectidps2,alert.fwhm,alert.srmag2,alert.sky,alert.programpi,alert.simag2,alert.rfid,alert.xpos,alert.mindtoedge,alert.clrrms,alert.nframesref,alert.sgscore3,alert.clrcounc,alert.maggaia,alert.pid
ZTF20aatvpqu,1184159742415015000,58938.16015625,2,19.300445556640625,18.81548500061035,19.271400451660156,18.79681396484375,0.12073039263486862,0.0787762701511383,0.18060000240802765,0.11763912439346313,112.96865844726562,26.04574203491211,0.6785714030265808,19.923999786376953,0.0430000014603138,52865,0.7864999771118164,-3.639999931692728e-06,1558,1,41.169498443603516,1.1745182275772095,0.27562814950942993,0,0.10285499691963196,20.017663955688477,0.992917001247406,19.4685001373291,0.838634192943573,13.24314022064209,19.397899627685547,0.03870199993252754,21.321300506591797,7.640687942504883,1184,20.05459976196289,20.018648147583008,2458154.75,0.9999966621398926,18.983800888061523,ztf_20200330158634_000615_zr_c07_o_q1_scimrefdiffimg.fits,2458938.75,0,19.095199584960938,19.700000762939453,676,5.072320938110352,-8.170819282531738,0.2346733659505844,-0.029045000672340393,-999.0,d6_m7,2.786799996101763e-06,26.322999954223633,-999.0,7.820516109466553,20.443700790405273,1.097000002861023,1.3925112902320128e+17,0.2773999869823456,1.0,0.0,19.307300567626953,112.9688720703125,1,0.968999981880188,24,1,26.261444091796875,19.012800216674805,0.886538028717041,2458369.0,1,9,0,13.439165115356445,13.887123107910156,1.4479999542236328,0.003000000026077032,-999.0,t17_f5_c3,26.047931671142578,0.9340000152587891,2458938.75,0.5234389901161194,0.5690000057220459,1.184159729463591e+18,19.79483985900879,2458938.75,615,30.0,18.966999053955078,1.3925112902320128e+17,1.3925112902320128e+17,3.9800000190734863,-999.0,0.10222119837999344,Kulkarni,21.37779998779297,615120224,2159.772216796875,41.169498443603516,0.277987003326416,15,0.992917001247406,5.650900220643962e-06,19.08135986328125,1184159760384.0
