oid,candid,mjd,fid,magpsf,magpsf_corr,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmagap,sigmagap_corr,ra,dec,rb,alert.magnr,alert.sigmagnr,alert.ssnamenr,alert.sgscore2,alert.zpclrcov,alert.nmatches,alert.ndethist,alert.ypos,alert.elong,alert.aimagerat,alert.nbad,alert.clrcoeff,alert.neargaia,sgscore1,alert.magapbig,alert.seeratio,alert.ssnrms,alert.sgmag3,alert.magzpscirms,alert.sgmag1,alert.distpsnr1,alert.nid,alert.srmag1,alert.distpsnr3,alert.jdstartref,alert.drb,alert.szmag3,alert.pdiffimfilename,alert.jd,alert.tooflag,alert.srmag3,alert.ssmagnr,alert.ncovhist,alert.dsnrms,alert.dsdiff,alert.bimagerat,alert.magdiff,alert.sgmag2,alert.drbversion,alert.magzpsciunc,alert.zpmed,alert.maggaiabright,alert.distnr,alert.szmag2,alert.aimage,alert.objectidps3,alert.sigmagapbig,alert.sumrat,alert.ssdistnr,alert.simag1,alert.ranr,alert.nneg,alert.classtar,alert.rcid,isdiffpos,alert.magzpsci,alert.simag3,alert.chipsf,alert.jdendref,alert.programid,alert.nmtchps,alert.tblid,alert.scorr,alert.distpsnr2,alert.chinr,alert.sharpnr,alert.neargaiabright,alert.rbversion,alert.decnr,alert.bimage,alert.jdstarthist,alert.magfromlim,alert.clrmed,alert.candid,alert.diffmaglim,alert.jdendhist,alert.field,alert.exptime,alert.szmag1,alert.objectidps1,alert.objectidps2,alert.fwhm,alert.srmag2,alert.sky,alert.programpi,alert.simag2,alert.rfid,alert.xpos,alert.mindtoedge,alert.clrrms,alert.nframesref,alert.sgscore3,alert.clrcounc,alert.maggaia,alert.pid
ZTF20aatvpsi,1184159742515015006,58938.16015625,2,18.910327911376953,17.959211349487305,18.968799591064453,17.98318099975586,0.11043062806129456,0.054463159292936325,0.13300000131130219,0.06138860806822777,112.63972473144531,25.76854133605957,0.8171428442001343,18.54400062561035,0.05000000074505806,45562,0.0018749999580904841,-3.189999915775843e-06,1798,1,1015.7526245117188,1.1077440977096558,0.2780281603336334,0,0.10079500079154968,28.781967163085938,0.031166700646281242,19.028200149536133,0.957119345664978,19.438636779785156,22.035600662231445,0.03645699843764305,19.64940071105957,14.313803672790527,1184,19.113000869750977,22.37987518310547,2458154.75,0.9999989867210388,20.372299194335938,ztf_20200330158634_000615_zr_c07_o_q2_scimrefdiffimg.fits,2458938.75,0,21.05769920349121,19.5,1220,9.346813201904297,-10.09182357788086,0.25098592042922974,0.058472998440265656,21.635900497436523,d6_m7,2.333000111320871e-06,26.329999923706055,13.710145950317383,13.8438081741333,19.22089958190918,0.9869999885559082,1.3892112950598042e+17,0.17960000038146973,1.0,0.0,18.42259979248047,112.6419677734375,0,0.9769999980926514,25,1,26.272327423095703,20.43910026550293,1.204545497894287,2458243.75,1,6,6,17.28745460510254,17.317302703857422,4.078000068664551,0.19099999964237213,38.26485824584961,t17_f5_c3,25.765213012695312,0.890999972820282,2458938.75,0.841487467288971,0.5419999957084656,1.184159729463591e+18,19.810287475585938,2458938.75,615,30.0,18.304000854492188,1.3891112223218074e+17,1.3891112223218074e+17,3.549999952316284,20.294599533081055,-0.9520552158355713,Kulkarni,19.531299591064453,615120225,150.08290100097656,150.08290100097656,0.2617489993572235,15,0.07756250351667404,5.139199856785126e-06,16.632286071777344,1184159760384.0
