oid,candid,mjd,fid,magpsf,magpsf_corr,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmagap,sigmagap_corr,ra,dec,rb,alert.magnr,alert.sigmagnr,alert.ssnamenr,alert.sgscore2,alert.zpclrcov,alert.nmatches,alert.ndethist,alert.ypos,alert.elong,alert.aimagerat,alert.nbad,alert.clrcoeff,alert.neargaia,sgscore1,alert.magapbig,alert.seeratio,alert.ssnrms,alert.sgmag3,alert.magzpscirms,alert.sgmag1,alert.distpsnr1,alert.nid,alert.srmag1,alert.distpsnr3,alert.jdstartref,alert.drb,alert.szmag3,alert.pdiffimfilename,alert.jd,alert.tooflag,alert.srmag3,alert.ssmagnr,alert.ncovhist,alert.dsnrms,alert.dsdiff,alert.bimagerat,alert.magdiff,alert.sgmag2,alert.drbversion,alert.magzpsciunc,alert.zpmed,alert.maggaiabright,alert.distnr,alert.szmag2,alert.aimage,alert.objectidps3,alert.sigmagapbig,alert.sumrat,alert.ssdistnr,alert.simag1,alert.ranr,alert.nneg,alert.classtar,alert.rcid,isdiffpos,alert.magzpsci,alert.simag3,alert.chipsf,alert.jdendref,alert.programid,alert.nmtchps,alert.tblid,alert.scorr,alert.distpsnr2,alert.chinr,alert.sharpnr,alert.neargaiabright,alert.rbversion,alert.decnr,alert.bimage,alert.jdstarthist,alert.magfromlim,alert.clrmed,alert.candid,alert.diffmaglim,alert.jdendhist,alert.field,alert.exptime,alert.szmag1,alert.objectidps1,alert.objectidps2,alert.fwhm,alert.srmag2,alert.sky,alert.programpi,alert.simag2,alert.rfid,alert.xpos,alert.mindtoedge,alert.clrrms,alert.nframesref,alert.sgscore3,alert.clrcounc,alert.maggaia,alert.pid
ZTF20aatvpgs,1184159741915015002,58938.16015625,2,19.20176124572754,18.058256149291992,19.13920021057129,18.036022186279297,0.1195293664932251,0.0429760180413723,0.1527000069618225,0.05621456354856491,116.93949127197266,24.842065811157227,0.7400000095367432,18.52400016784668,0.01600000075995922,12085,0.9987499713897705,-5.750000127591193e-06,1151,1,1145.2557373046875,1.1733615398406982,0.2936508059501648,0,0.09989699721336365,14.411908149719238,0.5,19.054399490356445,0.8346274495124817,15.547077178955078,-999.0,0.04008200019598007,-999.0,11.86386775970459,1184,21.5221004486084,20.316150665283203,2458154.75,0.9999953508377075,19.80190086364746,ztf_20200330158634_000615_zr_c05_o_q4_scimrefdiffimg.fits,2458938.75,0,21.172399520874023,19.399999618530273,1161,7.436322212219238,-8.11075496673584,0.25026455521583557,-0.06256099790334702,19.23859977722168,d6_m7,4.6587001634179614e-06,26.261999130249023,13.352285385131836,14.35461711883545,18.180299758911133,1.1100000143051147,1.3781117251774054e+17,0.1809999942779541,1.0,0.0,21.55470085144043,116.94137573242188,1,0.9779999852180481,19,1,26.19776153564453,20.05139923095703,1.217181921005249,2458223.75,1,7,2,14.544569969177246,14.404388427734375,0.6000000238418579,0.00800000037997961,87.68107604980469,t17_f5_c3,24.84572410583496,0.9459999799728394,2458938.75,0.7659302353858948,0.6029999852180481,1.184159729463591e+18,19.90513038635254,2458938.75,615,30.0,20.5757999420166,1.3780116524394086e+17,1.3781117251774054e+17,3.7799999713897705,18.554500579833984,-0.336441308259964,Kulkarni,18.29640007019043,615120219,2577.54248046875,494.9574890136719,0.2865920066833496,15,0.0,8.323900146933738e-06,18.50128746032715,1184159760384.0
